Type,SKU,Name,Published,Is featured?,Visibility in catalog,Regular price,In stock?,Stock status,Manage stock?,Stock,Backorders allowed?,Attribute 1 name,Attribute 1 value(s),Attribute 1 default,Attribute 1 visible,Attribute 1 global,Attribute 1 variation,Images,Parent,Short description
variation,lana-pods-025,lana煙彈 3 顆裝（一代通配主機） - 龍井,1,0,visible,220,1,instock,0,999,0,口味,龍井,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-026,lana煙彈 3 顆裝（一代通配主機） - 鐵觀音,1,0,visible,220,1,instock,0,999,0,口味,鐵觀音,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-027,lana煙彈 3 顆裝（一代通配主機） - 草莓牛奶,1,0,visible,220,1,instock,0,999,0,口味,草莓牛奶,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-028,lana煙彈 3 顆裝（一代通配主機） - 芒奶,1,0,visible,220,1,instock,0,999,0,口味,芒奶,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-029,lana煙彈 3 顆裝（一代通配主機） - 芋頭,1,0,visible,220,1,instock,0,999,0,口味,芋頭,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-030,lana煙彈 3 顆裝（一代通配主機） - 紅酒,1,0,visible,220,1,instock,0,999,0,口味,紅酒,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-031,lana煙彈 3 顆裝（一代通配主機） - 口香糖,1,0,visible,220,1,instock,0,999,0,口味,口香糖,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-032,lana煙彈 3 顆裝（一代通配主機） - 綠豆,1,0,visible,220,1,instock,0,999,0,口味,綠豆,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-033,lana煙彈 3 顆裝（一代通配主機） - 彩虹糖,1,0,visible,220,1,instock,0,999,0,口味,彩虹糖,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-034,lana煙彈 3 顆裝（一代通配主機） - 咖啡,1,0,visible,220,1,instock,0,999,0,口味,咖啡,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-pods-035,lana煙彈 3 顆裝（一代通配主機） - 橙冰,1,0,visible,220,1,instock,0,999,0,口味,橙冰,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/product-7.webp,lana-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variable,diya-pods,DIYA 叮啞電子煙彈一盒三入 通用一代主機,1,0,visible,,1,instock,0,999,0,口味,"白玉山竹, 冬瓜, 雪碧, 鐵觀音, 芭樂, 冰冰爆爆, 荔枝薄荷, 百香果, 西瓜, 藍莓, 蜜桃, 麝香葡萄, 哈密瓜, 檸檬海鹽, 冰棍, 蜂蜜柚子芒果, 養樂多, 可樂, 薔薇布林, 櫻桃, 草莓西瓜, 冰清玉露, 玫瑰茉莉, 葡萄",白玉山竹,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-001,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 白玉山竹,1,0,visible,199,1,instock,0,999,0,口味,白玉山竹,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-002,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 冬瓜,1,0,visible,199,1,instock,0,999,0,口味,冬瓜,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-003,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 雪碧,1,0,visible,199,1,instock,0,999,0,口味,雪碧,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-004,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 鐵觀音,1,0,visible,199,1,instock,0,999,0,口味,鐵觀音,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-005,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 芭樂,1,0,visible,199,1,instock,0,999,0,口味,芭樂,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-006,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 冰冰爆爆,1,0,visible,199,1,instock,0,999,0,口味,冰冰爆爆,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-007,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 荔枝薄荷,1,0,visible,199,1,instock,0,999,0,口味,荔枝薄荷,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-008,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 百香果,1,0,visible,199,1,instock,0,999,0,口味,百香果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-009,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 西瓜,1,0,visible,199,1,instock,0,999,0,口味,西瓜,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-010,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 藍莓,1,0,visible,199,1,instock,0,999,0,口味,藍莓,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-011,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 蜜桃,1,0,visible,199,1,instock,0,999,0,口味,蜜桃,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-012,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 麝香葡萄,1,0,visible,199,1,instock,0,999,0,口味,麝香葡萄,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-013,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 哈密瓜,1,0,visible,199,1,instock,0,999,0,口味,哈密瓜,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-014,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 檸檬海鹽,1,0,visible,199,1,instock,0,999,0,口味,檸檬海鹽,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-015,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 冰棍,1,0,visible,199,1,instock,0,999,0,口味,冰棍,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-016,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 蜂蜜柚子芒果,1,0,visible,199,1,instock,0,999,0,口味,蜂蜜柚子芒果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-017,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 養樂多,1,0,visible,199,1,instock,0,999,0,口味,養樂多,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-018,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 可樂,1,0,visible,199,1,instock,0,999,0,口味,可樂,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-019,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 薔薇布林,1,0,visible,199,1,instock,0,999,0,口味,薔薇布林,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-020,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 櫻桃,1,0,visible,199,1,instock,0,999,0,口味,櫻桃,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-021,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 草莓西瓜,1,0,visible,199,1,instock,0,999,0,口味,草莓西瓜,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-022,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 冰清玉露,1,0,visible,199,1,instock,0,999,0,口味,冰清玉露,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-023,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 玫瑰茉莉,1,0,visible,199,1,instock,0,999,0,口味,玫瑰茉莉,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,diya-pods-024,DIYA 叮啞電子煙彈一盒三入 通用一代主機 - 葡萄,1,0,visible,199,1,instock,0,999,0,口味,葡萄,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/diya-pods-showcase.webp,diya-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variable,vstorm-gen5-pods,Vapor Storm 風暴五代煙彈（五代主機通用）,1,0,visible,,1,instock,0,999,0,口味,"芒果, 荔枝, 桃子, 青蘋果, 百香果, 鳳梨, 西瓜, 藍莓, 利賓納（黑加侖）, 可樂, 芋泥, 蜜柚, 咖啡（呐啡）, 薄荷, 冰泉花",芒果,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-001,Vapor Storm 風暴五代煙彈（五代主機通用） - 芒果,1,0,visible,129,1,instock,0,999,0,口味,芒果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-002,Vapor Storm 風暴五代煙彈（五代主機通用） - 荔枝,1,0,visible,129,1,instock,0,999,0,口味,荔枝,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-003,Vapor Storm 風暴五代煙彈（五代主機通用） - 桃子,1,0,visible,129,1,instock,0,999,0,口味,桃子,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-004,Vapor Storm 風暴五代煙彈（五代主機通用） - 青蘋果,1,0,visible,129,1,instock,0,999,0,口味,青蘋果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-005,Vapor Storm 風暴五代煙彈（五代主機通用） - 百香果,1,0,visible,129,1,instock,0,999,0,口味,百香果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-006,Vapor Storm 風暴五代煙彈（五代主機通用） - 鳳梨,1,0,visible,129,1,instock,0,999,0,口味,鳳梨,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-007,Vapor Storm 風暴五代煙彈（五代主機通用） - 西瓜,1,0,visible,129,1,instock,0,999,0,口味,西瓜,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-008,Vapor Storm 風暴五代煙彈（五代主機通用） - 藍莓,1,0,visible,129,1,instock,0,999,0,口味,藍莓,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-009,Vapor Storm 風暴五代煙彈（五代主機通用） - 利賓納（黑加侖）,1,0,visible,129,1,instock,0,999,0,口味,利賓納（黑加侖）,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-010,Vapor Storm 風暴五代煙彈（五代主機通用） - 可樂,1,0,visible,129,1,instock,0,999,0,口味,可樂,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-011,Vapor Storm 風暴五代煙彈（五代主機通用） - 芋泥,1,0,visible,129,1,instock,0,999,0,口味,芋泥,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-012,Vapor Storm 風暴五代煙彈（五代主機通用） - 蜜柚,1,0,visible,129,1,instock,0,999,0,口味,蜜柚,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-013,Vapor Storm 風暴五代煙彈（五代主機通用） - 咖啡（呐啡）,1,0,visible,129,1,instock,0,999,0,口味,咖啡（呐啡）,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-014,Vapor Storm 風暴五代煙彈（五代主機通用） - 薄荷,1,0,visible,129,1,instock,0,999,0,口味,薄荷,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,vstorm-gen5-pods-015,Vapor Storm 風暴五代煙彈（五代主機通用） - 冰泉花,1,0,visible,129,1,instock,0,999,0,口味,冰泉花,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-gen5-pods.webp,vstorm-gen5-pods,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variable,lana-e-liquid-30ml,拉娜 LANA 煙油小瓶裝（30ml）,1,0,visible,,1,instock,0,999,0,口味,"鐵觀音, 龍井, 水蜜桃, 海鹽鳳梨, 荔枝, 莓果, 葡萄冰, 藍莓, 西瓜, 青蘋果, 芒果, 百香果, 可樂, 寶礦力, 南極冰泉, 老冰棍",鐵觀音,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-001,拉娜 LANA 煙油小瓶裝（30ml） - 鐵觀音,1,0,visible,350,1,instock,0,999,0,口味,鐵觀音,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-002,拉娜 LANA 煙油小瓶裝（30ml） - 龍井,1,0,visible,350,1,instock,0,999,0,口味,龍井,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-003,拉娜 LANA 煙油小瓶裝（30ml） - 水蜜桃,1,0,visible,350,1,instock,0,999,0,口味,水蜜桃,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-004,拉娜 LANA 煙油小瓶裝（30ml） - 海鹽鳳梨,1,0,visible,350,1,instock,0,999,0,口味,海鹽鳳梨,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-005,拉娜 LANA 煙油小瓶裝（30ml） - 荔枝,1,0,visible,350,1,instock,0,999,0,口味,荔枝,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-006,拉娜 LANA 煙油小瓶裝（30ml） - 莓果,1,0,visible,350,1,instock,0,999,0,口味,莓果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-007,拉娜 LANA 煙油小瓶裝（30ml） - 葡萄冰,1,0,visible,350,1,instock,0,999,0,口味,葡萄冰,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-008,拉娜 LANA 煙油小瓶裝（30ml） - 藍莓,1,0,visible,350,1,instock,0,999,0,口味,藍莓,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-009,拉娜 LANA 煙油小瓶裝（30ml） - 西瓜,1,0,visible,350,1,instock,0,999,0,口味,西瓜,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-010,拉娜 LANA 煙油小瓶裝（30ml） - 青蘋果,1,0,visible,350,1,instock,0,999,0,口味,青蘋果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-011,拉娜 LANA 煙油小瓶裝（30ml） - 芒果,1,0,visible,350,1,instock,0,999,0,口味,芒果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-012,拉娜 LANA 煙油小瓶裝（30ml） - 百香果,1,0,visible,350,1,instock,0,999,0,口味,百香果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-013,拉娜 LANA 煙油小瓶裝（30ml） - 可樂,1,0,visible,350,1,instock,0,999,0,口味,可樂,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-014,拉娜 LANA 煙油小瓶裝（30ml） - 寶礦力,1,0,visible,350,1,instock,0,999,0,口味,寶礦力,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-015,拉娜 LANA 煙油小瓶裝（30ml） - 南極冰泉,1,0,visible,350,1,instock,0,999,0,口味,南極冰泉,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,lana-e-liquid-30ml-016,拉娜 LANA 煙油小瓶裝（30ml） - 老冰棍,1,0,visible,350,1,instock,0,999,0,口味,老冰棍,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/showcase-e-liquid.webp,lana-e-liquid-30ml,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variable,venus-host,VENUS金星主機可充電霧化電子煙主機（台灣現貨）,1,0,visible,,1,instock,0,999,0,口味,"花生曲奇, 焦糖花生, 芒果藍冰, 菠蘿汽水, 草莓, 西瓜, 桃子, 百香果, 葡萄, 櫻桃薄荷",花生曲奇,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/disposable-vapengin-venus.webp,,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,venus-host-001,VENUS金星主機可充電霧化電子煙主機（台灣現貨） - 花生曲奇,1,0,visible,219,1,instock,0,999,0,口味,花生曲奇,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/disposable-vapengin-venus.webp,venus-host,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,venus-host-002,VENUS金星主機可充電霧化電子煙主機（台灣現貨） - 焦糖花生,1,0,visible,219,1,instock,0,999,0,口味,焦糖花生,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/disposable-vapengin-venus.webp,venus-host,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,venus-host-003,VENUS金星主機可充電霧化電子煙主機（台灣現貨） - 芒果藍冰,1,0,visible,219,1,instock,0,999,0,口味,芒果藍冰,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/disposable-vapengin-venus.webp,venus-host,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,venus-host-004,VENUS金星主機可充電霧化電子煙主機（台灣現貨） - 菠蘿汽水,1,0,visible,219,1,instock,0,999,0,口味,菠蘿汽水,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/disposable-vapengin-venus.webp,venus-host,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,venus-host-005,VENUS金星主機可充電霧化電子煙主機（台灣現貨） - 草莓,1,0,visible,219,1,instock,0,999,0,口味,草莓,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/disposable-vapengin-venus.webp,venus-host,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,venus-host-006,VENUS金星主機可充電霧化電子煙主機（台灣現貨） - 西瓜,1,0,visible,219,1,instock,0,999,0,口味,西瓜,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/disposable-vapengin-venus.webp,venus-host,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,venus-host-007,VENUS金星主機可充電霧化電子煙主機（台灣現貨） - 桃子,1,0,visible,219,1,instock,0,999,0,口味,桃子,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/disposable-vapengin-venus.webp,venus-host,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
variation,venus-host-008,VENUS金星主機可充電霧化電子煙主機（台灣現貨） - 百香果,1,0,visible,219,1,instock,0,999,0,口味,百香果,,1,0,1,https://sp2s.app/wp-content/uploads/2026/05/disposable-vapengin-venus.webp,venus-host,台灣現貨，支援貨到付款；下單前可透過 LINE ID 聯繫確認口味、規格與庫存。
